,labels,num_labels,FT0,FT1,FT2,FT3,FT4,FT5,FT6,FT7,FT8,FT9,FT10,FT11,FT12,FT13,FT14,FT15,FT16,FT17,FT18,FT19,FT20,FT21,FT22,FT23,FT24,FT25,FT26,FT27,FT28,FT29,FT30,FT31,FT32,FT33,FT34,FT35,FT36,FT37,FT38,FT39,FT40,FT41,FT42,FT43,FT44,FT45,FT46,FT47
10,Drink_glass,0,1.4569322104387596,3.039268662923684,9.25442524433354,2.422614554301336,1.7653332320389765,0.44793734508606975,0.4669523809523799,0.4669523809523781,0.4669523809523781,0.23347619047618906,3.5021428571428572,9.572523809523808,-0.9396958424501863,0.7349428039622267,-0.7622740162731942,5.8819038635676115,3.123220679266213,0.20108691953221544,-4.027611777159865,0.5824340925415266,-0.829014234694148,0.2445414847161572,1.0,1.5941817866904273,2.24843573901138,1.4430661941703478,667.2749523809523,1391.9850476190486,4238.526761904763,0.06140577365191093,0.25362344955107374,0.16920235431048974,3.555155326876034,5.243478753180316,3.3618021853289117,5.436748847137464,5.436748847137464,5.436748847137464,8.474695315216959,15.07342608685516,21.27975142798901,77.3829394576846,265.82181242124983,451.5436446435152,667.2749523809523,1391.9850476190486,4238.526761904763,42.95349680122191
11,Drink_glass,0,3.56466367802351,1.9684289699143247,8.574144451085873,2.37115368036316,3.281154334112776,1.0879723881680228,2.101285714285714,2.101285714285714,0.9339047619047633,2.8017142857142865,3.0351904761904756,8.171666666666667,-0.6567190527893412,0.200647498844026,-0.6896400801238779,5.634156714633303,10.788543939873488,1.1861654350626052,-5.120065242305935,0.7177741276965637,-1.7828285790108989,0.4372384937238494,1.0,1.9513193668022086,3.2916209291994596,2.5430123921854912,1703.909238095238,940.9090476190473,4098.441047619047,0.38546960797161867,0.6960023164123545,9.769962616701376e-15,4.292064864555188,7.543648606293159,8.148667656197881,5.479363749339721,5.479363749339721,5.47936374933972,15.008055690834235,8.180778090545125,21.392364298488797,247.90225555134785,73.06197400720215,461.04846411926155,1703.909238095238,940.9090476190473,4098.441047619047,54.20351572305056
12,Drink_glass,0,-0.5357806220754203,5.027160748692539,6.907116432700248,4.327789480478065,3.383813992492309,1.3876403543524942,2.8017142857142847,1.8678095238095231,0.9339047619047633,-2.1012857142857158,5.836904761904762,6.770809523809522,-0.6817826500577195,-0.716394921724097,0.521364531769483,18.784050951937598,11.483386112991917,1.9311270450652784,-10.013261492713545,-3.373594698188318,3.1400859435967754,0.28901734104046245,1.0,2.060669429634398,2.617603937515735,2.5485933311595916,983.5395605558839,1739.397619047619,2389.862285714286,0.2552539580516182,2.2737367544323206e-13,0.21623336297015833,5.031474489376957,8.457343045388582,6.90802581885235,5.157298225599276,5.157298225599277,5.157298225599277,10.729276676396776,11.996792613149303,17.654321484848513,126.02451116685037,171.52787589697687,319.1513796717926,983.5395605558839,1739.397619047619,2389.862285714286,59.698833511247415
13,Drink_glass,0,2.5444523171198776,3.435793055023618,7.766056555598109,2.722565619706093,4.042080516713015,1.4924945417394204,1.8678095238095231,3.7356190476190463,0.4669523809523817,1.1673809523809506,3.0351904761904756,8.171666666666667,-0.7320222980809483,-0.6281020143465788,0.21586393264502818,7.432289262083052,16.382335373761883,2.2335279677593878,-8.077435865735708,-3.7993892527112774,0.8795025121613499,0.4262734584450402,1.0,2.4340370007297834,2.802266618555828,2.6394903568807413,949.0807142857141,1281.5508095238092,2896.7390952380947,0.4751893736284659,0.32958938018086176,0.3014580981905338,5.3239396326211,5.711535347830914,5.674072124848767,5.230289542516996,5.230289542516996,5.230289542516996,10.360305002506793,8.443031314216384,18.387867757455872,116.84652952728388,83.71726253959366,345.580530259322,949.0807142857141,1281.5508095238092,2896.7390952380947,59.49197879542412
14,Drink_glass,0,2.5988462543554003,4.5926475029036,7.235626451800232,2.8469167312201473,3.425773010097349,1.8742923886894631,0.9339047619047633,3.268666666666668,0.9339047619047633,3.9690952380952353,4.902999999999999,8.171666666666667,-0.7587861602385289,-0.9123253824359334,0.7386033365033,8.11730882087449,11.75383815292018,3.5183352742661227,-7.411656590574385,-5.866893737470187,3.947170722678589,0.4817073170731707,1.0,2.5057822996275316,3.0653644697670663,2.4762384224513525,1704.8431428571425,3012.7767619047618,4746.570952380952,0.44257920783189003,0.2368186791234302,0.39097839712402765,6.5138326227590175,6.678655686488764,5.723154888070997,5.795126861983423,5.795126861983423,5.795126861983423,11.42319835357799,16.181622905397912,23.493599612756775,163.27331348824876,299.0616483655371,576.5595105473681,1704.8431428571425,3012.7767619047618,4746.570952380952,64.53891360827437
15,Drink_glass,0,3.4161905604719762,1.5409428571428563,8.848541002949853,2.0566984415273732,3.107263876563578,0.9555172265941816,0.9339047619047616,2.3347619047619084,0.9339047619047598,2.101285714285712,2.101285714285712,9.10557142857143,-0.8432407876830955,0.46569615125906166,-0.668903721625203,4.2375084944154935,9.672207750367477,0.9146319879961052,-5.398457718502436,1.3851239858670656,-1.316867550764546,0.42123893805309737,1.0,2.147033617342751,4.125168360981662,2.2223508228705082,1930.1476666666665,870.6327142857142,4999.425666666665,0.29600201347929844,0.3394012012987495,0.244828156687824,5.503754240940479,10.306916428006138,5.238746594275495,5.6449053597556516,5.6449053597556516,5.6449053597556516,16.78585494852502,8.639526769057895,23.36315886954413,319.1112672068856,78.94128511093733,548.8700587788086,1930.1476666666665,870.6327142857142,4999.425666666665,52.59246370821998
16,Drink_glass,0,0.7889885057471259,2.7085538353272343,8.578812338728595,2.5563849645143946,3.665473988841738,1.4216618192409887,2.334761904761905,2.8017142857142883,0.9339047619047598,-0.23347619047619084,2.5682380952380974,9.10557142857143,-0.6934532469149459,-0.4419624841778901,0.4000025193167931,6.551240146268823,13.46887412969728,2.0261127537895445,-6.513952582997154,-2.3087816302518585,1.457324585144834,0.3472906403940887,1.0,1.8206105397300087,4.515292008364036,4.7121901680674165,502.02120214186715,1099.672857142857,3482.9978095238093,0.44611366913209416,0.3739964418444483,2.2737367544323206e-13,4.983978860937826,11.007371268427882,9.964704796980282,5.316620497172636,5.316620497172636,5.316620497172636,6.659579717349074,8.315316919589014,19.47820090256182,49.61770841035954,79.13731325953357,384.61770778555507,502.02120214186715,1099.672857142857,3482.9978095238093,62.928759767506776
17,Drink_glass,0,0.33551393298059917,5.861117107583773,7.626888888888886,2.6667524404484295,2.282867825319318,0.9249988496062613,1.4008571428571432,0.9339047619047598,0.4669523809523817,-0.7004285714285725,6.770809523809522,7.704714285714285,-0.804815241974892,-0.6561337506978915,0.6969460999558077,7.138005636550798,5.23085905995205,0.8588036259430667,-4.9178032002485175,-1.3906755585115496,1.7255779006089011,0.18888888888888888,1.0,2.272123152130323,2.949591463061811,3.0325634583282186,401.6462574157275,1582.5016190476188,2059.26,0.19969242035367651,0.5506702908343403,0.35479576073710106,6.56505891928286,7.708377368192435,7.71258524651791,4.910409201998142,4.910409201998142,4.910409201998142,7.055186534530106,13.78428556192923,16.0930687852265,56.55205100813343,206.77118883472195,259.52319483754354,401.6462574157275,1582.5016190476188,2059.26,50.22541028225349
18,Drink_glass,0,3.042108289241622,3.3395742504409167,8.099029629629628,2.3711327730383402,3.3083604657574743,0.7643635611261487,0.7004285714285707,3.268666666666668,0.4669523809523817,4.66952380952381,3.5021428571428572,8.171666666666667,-0.8302252906146,-0.7519515607151802,0.5590344239054086,5.643171261679001,10.985937629273211,0.5864235928100774,-6.536964684557618,-1.9085966042195026,1.0169647131979154,0.5481481481481482,1.0,1.302168708822796,2.1136170586783987,1.809403100232456,821.3692380952378,901.6850476190475,2186.7379999999994,0.11563771953191762,0.485624925311907,0.2796751916116773,3.1607571000843087,4.864070422922964,3.9899463463015916,4.910409201998142,4.910409201998142,4.910409201998142,10.1959681482304,9.253459822011253,16.17810001573784,115.72434341224596,91.67690964627779,261.41984047751134,821.3692380952378,901.6850476190475,2186.7379999999994,43.43023627827753
19,Drink_glass,0,1.6343333333333332,4.429871000251952,8.295199042579993,2.693596192283459,2.2343879009028615,1.2707801388691398,1.400857142857145,1.4008571428571415,0.9339047619047633,0.23347619047618906,3.5021428571428572,8.638619047619045,-0.511228832539413,-0.7977183917720837,0.0793727427245309,7.27470570025924,5.005731968867413,1.6191656684035374,-3.0850119418971813,-2.2710622804921785,0.27241106573557755,0.291005291005291,1.0,1.9519290785229106,2.25730042233644,1.9876339967152987,617.7779999999998,1674.4912380952378,3135.5852380952374,0.24889199889143918,0.20875652926496616,0.3296546988940861,5.181650781868639,6.028978128580455,5.246628077180219,5.245414460459422,5.245414460459421,5.245414460459422,8.303359374849322,14.880550840310447,18.797304596916007,75.14092242680675,247.77005857743785,357.9375120029669,617.7779999999998,1674.4912380952378,3135.5852380952374,50.701320783421195
20,Drink_glass,0,4.332280423280422,2.9045206741132663,7.933386439349402,2.2537370708267526,3.272412290647123,0.8119544256150735,1.4008571428571415,2.8017142857142865,0.4669523809523781,5.36995238095238,3.0351904761904756,8.171666666666667,-0.8435208301607351,-0.20522401910133148,0.057098248498072685,5.0863078871446055,10.723391928275024,0.660175579920513,-6.229643927728356,-0.546039431731296,0.10462942460109868,0.5829903978052127,1.0,2.673024003115507,4.479692265965941,3.3996728662562035,3158.2324285714285,2117.395571428571,5783.438714285714,0.14778154775104954,0.2382217754126789,0.3348859170595715,7.091306172551221,10.34224629877766,8.743975315855465,5.899477370626401,5.899477370626401,5.899477370626401,20.409693093679067,12.456292347931587,26.633131401138872,465.8219346692865,185.82362983623327,712.6924173503612,3158.2324285714285,2117.395571428571,5783.438714285714,63.19725059994704
21,Drink_glass,0,1.34385127894045,2.4096130826003432,8.565254979274089,2.639441683069887,3.8536914083076623,0.9846666425518654,2.8017142857142847,3.268666666666668,0.4669523809523852,0.23347619047618906,3.5021428571428572,8.638619047619045,-0.8873453190543072,-0.5232727763811765,0.4328358126894889,6.98147506300409,14.882535209763134,0.9716313084372445,-9.044919740904453,-1.9898363051386159,1.1273208326268387,0.4267515923566879,1.0,2.4162714821059486,2.629972907834249,2.287006505537799,703.2210855701976,1134.9277619047618,4034.2350952380925,0.608102098253985,0.35343144465228177,0.3554747467777726,6.366735221632896,5.780624944502129,5.553268611553891,5.4631825635213485,5.4631825635213485,5.4631825635213485,8.48687339280222,8.72523900774029,21.30227689335254,84.20106814967637,83.45738854226968,456.316076802031,703.2210855701976,1134.9277619047618,4034.2350952380925,57.759450643750924
22,Drink_glass,0,1.4097060946827706,3.5729344717478826,8.589609468277105,2.7704123102373104,2.7610448146247553,1.0211200273810035,0.9339047619047616,1.8678095238095231,0.4669523809523852,-0.23347619047619084,3.5021428571428572,9.10557142857143,-0.6651804755104301,-0.6664046119144242,0.08127500791234912,7.697626428272077,7.6456590194433565,1.0457349001148348,-5.102997684881447,-1.8843269428263127,0.23059306234588586,0.34402332361516036,1.0,1.9079217662491683,2.377760806560342,1.7713429296579792,607.0699058251226,1225.5165238095237,2946.236047619047,0.21725510868974854,0.12810592517691782,0.32399147225808556,4.4040139528329565,5.008538711755623,4.210598611564618,5.146604103867106,5.146604103867106,5.146604103867106,8.912828273203482,11.134573269535942,18.115106967700424,85.75532780891949,145.3044563293435,329.850238243949,607.0699058251226,1225.5165238095237,2946.236047619047,46.176658412267244
23,Drink_glass,0,2.239952512496711,2.3328270192054714,9.233918837148117,2.081568690414486,1.7073331670687164,0.4605565061158315,1.4008571428571424,1.400857142857138,0.4669523809523781,2.5682380952380974,2.5682380952380974,9.10557142857143,-0.671545507082219,0.21001153165338485,-0.31574770114428413,4.338921197993976,2.9190183366555638,0.21240567332745547,-2.3899275782147784,0.16536538646097235,-0.30311968076636825,0.4185082872928177,1.0,2.462620683657052,3.125216240556039,2.537999304450872,1621.7256190476191,1688.9667619047618,6685.357238095237,0.2523662490396424,0.24920842764977777,0.35431485273955254,5.524596901750258,7.180506373400192,5.860665365937837,5.893558983042812,5.893558983042812,5.893558983042812,13.745500920183273,16.89453886970176,26.78859185373072,233.44819151540497,339.2825788953476,716.7440776128615,1621.7256190476191,1688.9667619047618,6685.357238095237,49.03067844796354
24,Drink_glass,0,0.9420492801771868,4.1699933554817274,8.246324750830563,2.468299696076386,2.933921325973158,1.7001436689356737,2.101285714285714,2.3347619047619066,0.4669523809523817,0.9339047619047616,3.5021428571428572,9.10557142857143,-0.7552309725504127,-0.9036990278505628,0.6574247866371858,6.11026579020369,8.632990248886385,2.8989155751824662,-5.485174755295907,-4.5208721364950515,2.766902838646351,0.3691860465116279,1.0,1.6135549668778022,3.596075012589102,2.496296286425823,434.3852197895729,1434.4777142857142,2836.7357142857145,0.22903864216110695,0.41321705423899385,0.21759931933821997,4.9288106398612275,8.890491930780932,6.062382176339726,5.151524402281814,5.151524402281814,5.151524402281814,6.305301741223741,11.759355442574366,17.511192010464406,45.23308860596796,163.6611357127615,314.5117619656066,434.3852197895729,1434.4777142857142,2836.7357142857145,54.37534242187946
25,Drink_glass,0,0.9456040045647883,3.0046707127295362,8.948903309471936,2.322262329943755,2.6488482311950485,1.2452695148706672,1.8678095238095231,1.4008571428571468,0.4669523809523781,0.23347619047618906,2.5682380952380974,9.572523809523808,-0.5843119158019017,-0.7762580237489577,0.3060114738850271,5.404677224990816,7.031716595904932,1.5540819641523973,-3.6021376400631717,-2.566100975615217,0.8868691578962931,0.3202614379084967,1.0,2.535498712920032,2.4650329654458307,4.1210746873376545,500.27539864578966,1379.143857142857,4107.546619047618,0.35120770319187755,0.4500016572068422,0.19396088056791233,6.307537023861771,5.99102934101792,10.894554213668895,5.437413154076993,5.437413154076993,5.437413154076993,6.8909902289666745,11.57240816540132,20.881044683704896,52.70800729947132,164.5827522472739,440.25905352637176,500.27539864578966,1379.143857142857,4107.546619047618,57.96970753751775
26,Drink_glass,0,1.3423432588916455,5.415141321044546,7.262094410965377,3.640884081267109,3.2193167488919294,0.9002482977503075,0.9339047619047616,1.4008571428571415,0.4669523809523817,-0.7004285714285725,6.303857142857144,7.2377619047619035,-0.8338697912067009,-0.3184940790017011,-0.09159273789153234,13.289012109376522,10.389781425043576,0.8124630349097951,-9.798233729477845,-0.9253507342833777,-0.3009602889099908,0.10918114143920596,1.0,1.934253386651414,2.263045639409912,1.7622472166436145,861.3078163838895,2182.3019523809526,2926.6240476190474,0.5491119200366751,0.3414434111662893,0.2154615246818839,5.182568788699328,4.934683464854689,3.812863830558136,5.307509349576705,5.307509349576705,5.307509349576705,8.873183323081324,13.849388659252593,19.631337217242532,85.66995826413604,225.29714323381134,388.03194986199566,861.3078163838895,2182.3019523809526,2926.6240476190474,54.38571499727031
27,Drink_glass,0,0.43205558379935577,3.80790527029317,7.946499237417387,3.3317598972992486,3.1796811789515362,1.4745719859367534,2.8017142857142847,3.268666666666668,0.4669523809523852,-0.7004285714285725,3.9690952380952353,8.638619047619045,-0.8919666527649285,-0.7393190659226926,0.6775141745226444,11.120411221831262,10.128394453967175,2.178238410767768,-9.466279976633093,-3.4726012365144223,3.3345060933646407,0.3540925266903915,1.0,1.99801833141096,2.6166165484654367,3.0598283761778733,929.2492166833117,2140.042761904761,4465.9325714285715,0.47678034045645823,0.7417108164648254,0.466952380952357,4.685411936834941,7.4853579782746245,9.20311875732368,5.640821385278813,5.640821385278813,5.640821385278813,8.64492468910708,13.272472319086084,22.65134115860376,85.2676588782309,213.53436007957396,524.7298894168797,929.2492166833117,2140.042761904761,4465.9325714285715,62.28911153108808
28,Drink_glass,0,-0.3389728395061734,5.115722751322752,7.395142151675484,3.184725611629195,3.0518362724251746,2.1383967519693257,2.334761904761905,1.8678095238095231,0.9339047619047633,-1.634333333333334,5.36995238095238,8.171666666666667,-0.6852598469385502,-0.7607243279210076,0.553017172322161,10.18018159765456,9.348328070989956,4.5897397047765764,-6.684978580594775,-4.982970383610153,3.780161964749609,0.25925925925925924,1.0,2.387700374664563,3.4133941780730743,2.4690359226450864,537.751642828046,1381.2451428571426,1996.6883809523806,0.21597463871384345,0.6385466876221746,0.3997664246844893,6.416854921809824,8.507380124686813,7.724727540327659,4.910409201998142,4.910409201998142,4.910409201998142,8.617200610900127,11.480186354124935,14.793185191906375,83.3470452766646,152.3845675793648,229.70512818711614,537.751642828046,1381.2451428571426,1996.6883809523806,56.70450271001954
29,Drink_glass,0,2.9052467140702434,1.2867601809954747,8.890054945054944,2.8883057849404503,2.8483481154741486,0.7648488784216959,2.3347619047619013,2.3347619047619066,0.4669523809523781,3.9690952380952353,1.634333333333334,8.638619047619045,-0.6225139133827009,0.3317702561654296,-0.8322170630059454,8.361227110738435,8.131484009571233,0.5863203233916852,-5.1329729863745275,0.7244189932305027,-1.8426340832693562,0.497737556561086,1.0,1.8451978819125041,2.415447842937239,1.7430585708471378,1284.1190476190475,603.3381954153292,3929.4042857142854,0.35700483625258006,0.13769978588715984,0.2150821646746029,4.792301100817989,5.895005436403679,3.9751967969730506,5.401299114099454,5.401299114099454,5.401299114099454,11.914570573702285,7.562778816542454,20.75829989382721,152.31273273922818,60.379926913807836,431.45318865605105,1284.1190476190475,603.3381954153292,3929.4042857142854,46.616763367094705
30,Drink_glass,0,1.8727305676368904,2.9794186461469825,8.693297312367571,2.1474320284895625,3.0249237696093725,1.1171774420327247,1.8678095238095231,1.4008571428571415,0.9339047619047598,1.634333333333334,1.1673809523809506,9.10557142857143,-0.6578927127583888,-0.900593956833353,0.53754951047769,4.622289350590738,9.171643069722306,1.2510152150078766,-4.283583259278257,-3.0505903829448844,1.2926422023806359,0.6088992974238876,1.0,2.0295942200712442,3.156526267723714,1.7849819606175128,799.6559523809522,1272.2117619047617,3712.037952380952,0.41865503814073024,0.1217553473330919,0.19976623538265623,4.933986187141458,7.730149379383768,4.029048792055061,5.365260128173497,5.365260128173497,5.365260128173497,8.783366896947053,10.725414588608938,20.169330246751514,96.33394434352323,133.34185749211642,410.13089220931096,799.6559523809522,1272.2117619047617,3712.037952380952,53.712025011159575
31,Drink_glass,0,1.5349062103929019,5.4471859496650366,7.187160601122579,2.7559286143642687,3.439024364857286,2.10535780659946,1.8678095238095231,2.8017142857142865,0.9339047619047633,0.23347619047618906,5.36995238095238,8.171666666666667,-0.6974188737079959,-0.8156018007162846,0.4225812892515661,7.609609465619316,11.849415988905063,4.440974410940354,-6.622521145960401,-5.9165124733284475,2.4565781435181435,0.29277566539923955,1.0,2.094559060983217,2.799540849406423,2.6185375811761147,945.0199087621085,2865.2198095238105,3780.4464761904756,0.2047183907283098,0.17598105312252704,0.36433177399448313,4.901314644564296,7.525333138135622,6.491957445518031,5.574789572788276,5.574789572788276,5.574789572788276,11.4810236651343,15.39062646688821,20.569968702105886,140.64084452448836,278.49853096504694,448.06186815466447,945.0199087621085,2865.2198095238105,3780.4464761904756,61.24540259062184
